LineId,EventId,Content,EventTemplate
14799,E1539,"Allocating contiguous memory of length 4194304 for Ps, and of length 2097152 for Qs, respectively.","Allocating contiguous memory of length <*> for Ps, and of length <*> for Qs, respectively."
14800,E1539,"Allocating contiguous memory of length 8388608 for Ps, and of length 4194304 for Qs, respectively.","Allocating contiguous memory of length <*> for Ps, and of length <*> for Qs, respectively."
14801,E1539,"Allocating contiguous memory of length 16777216 for Ps, and of length 8388608 for Qs, respectively.","Allocating contiguous memory of length <*> for Ps, and of length <*> for Qs, respectively."
14802,E1538,A zero tensor of length 1024 that represents local error is created.,A zero tensor of length <*> that represents local error is created.
14803,E1538,A zero tensor of length 512 that represents local error is created.,A zero tensor of length <*> that represents local error is created.
14804,E1538,A zero tensor of length 2048 that represents local error is created.,A zero tensor of length <*> that represents local error is created.
14805,E1538,A zero tensor of length 4096 that represents local error is created.,A zero tensor of length <*> that represents local error is created.
14806,E1538,A zero tensor of length 8192 that represents local error is created.,A zero tensor of length <*> that represents local error is created.
14807,E1538,A zero tensor of length 16384 that represents local error is created.,A zero tensor of length <*> that represents local error is created.
14808,E1538,A zero tensor of length 32768 that represents local error is created.,A zero tensor of length <*> that represents local error is created.
14809,E1538,A zero tensor of length 65536 that represents local error is created.,A zero tensor of length <*> that represents local error is created.
14810,E1538,A zero tensor of length 128 that represents local error is created.,A zero tensor of length <*> that represents local error is created.
14811,E1538,A zero tensor of length 256 that represents local error is created.,A zero tensor of length <*> that represents local error is created.
14812,E1538,A zero tensor of length 131072 that represents local error is created.,A zero tensor of length <*> that represents local error is created.
14813,E1538,A zero tensor of length 262144 that represents local error is created.,A zero tensor of length <*> that represents local error is created.
14814,E1538,A zero tensor of length 524288 that represents local error is created.,A zero tensor of length <*> that represents local error is created.
14815,E1538,A zero tensor of length 1048576 that represents local error is created.,A zero tensor of length <*> that represents local error is created.
14816,E1540,"Initializing low-rank tensors P and Q, each of which has a shape of 1024 x 16.","Initializing low-rank tensors <*> and <*>, each of which has a shape of <*> x <*>."
14817,E1540,"Initializing low-rank tensors P and Q, each of which has a shape of 512 x 8.","Initializing low-rank tensors <*> and <*>, each of which has a shape of <*> x <*>."
14818,E1540,"Initializing low-rank tensors P and Q, each of which has a shape of 2048 x 32.","Initializing low-rank tensors <*> and <*>, each of which has a shape of <*> x <*>."
14819,E1540,"Initializing low-rank tensors P and Q, each of which has a shape of 8192 x 64.","Initializing low-rank tensors <*> and <*>, each of which has a shape of <*> x <*>."
14820,E1540,"Initializing low-rank tensors P and Q, each of which has a shape of 4096 x 128.","Initializing low-rank tensors <*> and <*>, each of which has a shape of <*> x <*>."
14821,E1540,"Initializing low-rank tensors P and Q, each of which has a shape of 16384 x 256.","Initializing low-rank tensors <*> and <*>, each of which has a shape of <*> x <*>."
14822,E1540,"Initializing low-rank tensors P and Q, each of which has a shape of 32768 x 512.","Initializing low-rank tensors <*> and <*>, each of which has a shape of <*> x <*>."
14823,E1540,"Initializing low-rank tensors P and Q, each of which has a shape of 128 x 4.","Initializing low-rank tensors <*> and <*>, each of which has a shape of <*> x <*>."
14824,E1540,"Initializing low-rank tensors P and Q, each of which has a shape of 256 x 32.","Initializing low-rank tensors <*> and <*>, each of which has a shape of <*> x <*>."
14825,E1540,"Initializing low-rank tensors P and Q, each of which has a shape of 64 x 2.","Initializing low-rank tensors <*> and <*>, each of which has a shape of <*> x <*>."
14826,E1540,"Initializing low-rank tensors P and Q, each of which has a shape of 4096 x 16.","Initializing low-rank tensors <*> and <*>, each of which has a shape of <*> x <*>."
14827,E1540,"Initializing low-rank tensors P and Q, each of which has a shape of 8192 x 32.","Initializing low-rank tensors <*> and <*>, each of which has a shape of <*> x <*>."
14828,E1540,"Initializing low-rank tensors P and Q, each of which has a shape of 16384 x 128.","Initializing low-rank tensors <*> and <*>, each of which has a shape of <*> x <*>."
14829,E1540,"Initializing low-rank tensors P and Q, each of which has a shape of 32768 x 256.","Initializing low-rank tensors <*> and <*>, each of which has a shape of <*> x <*>."
14830,E1541,"Each group that has 4 processes average parameters every 10 iterations, if no higher-level averaging.","Each group that has <*> processes average parameters every <*> iterations, if no higher-level averaging."
14831,E1541,"Each group that has 8 processes average parameters every 20 iterations, if no higher-level averaging.","Each group that has <*> processes average parameters every <*> iterations, if no higher-level averaging."
14832,E1541,"Each group that has 16 processes average parameters every 30 iterations, if no higher-level averaging.","Each group that has <*> processes average parameters every <*> iterations, if no higher-level averaging."
